url,inlinks,indexability_status,reason,batch
https://bitcoininfonews.com/powell-replacement-rumors-bessent/url1,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/ripple-clo-praises-sec-crypto-safe-harbor-proposal-as-xrp-rallies/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/ripple-clo-praises-sec-crypto-safe-harbor-proposal-xrp-rallies/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/ripple-prime-integrates-hyperliquid-hip-3-institutional-on-chain-perps/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/ripple-rlusd-automated-settlement-singapore/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/ripple-tests-rlusd-automated-settlement-for-cross-border-trade-in-singapore-sandbox/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/santiment-whale-and-shark-addresses-add-61000-btc/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/scott-bessent-urges-congress-move-faster-crypto-rules/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-and-cftc-new-rules-unlock-three-compliant-crypto-fundraising-models-without-token-sales/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-approves-nasdaq-tokenized-settlement-pilot-what-investors-need-to-know/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-approves-nasdaq-tokenized-settlement-pilot/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-cftc-crypto-fundraising-models/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_1,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_2,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_3,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-cftc-new-rules-three-compliant-crypto-fundraising-models/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-enforcement-cases-investor-protection/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-enforcement-cases-miss-investor-protection-goals/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-enforcement-cases-that-miss-investor-protection-goals/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal-3-0/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-token-safe-harbor-proposal/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/secure-95x-instant-roi-with-blockdags-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-shib-dips-2/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/senator-warren-trump-federal-reserve-rate-cuts/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/senators-revised-stablecoin-earnings-draft-crypto-market-structure/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/singapore-man-jailed-illegally-transferring-crypto/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/small-altcoin-doubles-market-cap-binance-futures-hashkey-listings/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/small-altcoin-doubles-market-cap-binance-futures-hashkey/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sol-ada-doge-pull-back-bitcoin-holds-above-74k/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/solana-crypto-faces-mixed-signals-near-key-levels-as-traders-stay-divided/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/solana-crypto-faces-mixed-signals-near-key-levels-traders-stay-divided/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/solana-price-nears-72-drop-from-ath-validator-count-shrinks/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/solana-stablecoin-supply-hits-all-time-high-macroeconomic-crisis-fears/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sp-500-perpetual-contract-hyperliquid/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/sp500-perpetual-contract-launches-on-hyperliquid-in-first-official-license/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/spartans-com-august-1-global-launch-flutter-bet365/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/spartans-com-counts-down-to-august-1-global-launch-as-flutter-posts-a-310m-net-loss-bet365-sees-profit-fall-44/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/spartans-com-launches-worlds-first-7m-leaderboard-a-new-case-for-the-best-online-casino-title/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/strive-surpasses-cleanspark-bitcoin-treasury-rankings-adding-317-btc/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/strive-tuttle-leveraged-bitcoin-etf/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/thena-downtrend-exploit-denial-apr-boost/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/tokenized-stocks-driven-legacy-finance-not-crypto/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/tom-lee-predicted-crypto-winter-would-end-in-april-is-he-right/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/tom-lee-says-crypto-bottom-is-in-bullish-on-bitcoin-and-ethereum/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/toncoin-volume-low-bridge-shutdown/source,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/top-crypto-fundraising-last-week-openfx-leads-with-94m/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trader-280-btc-long-40x-leverage-partially-liquidated/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/traders-280-btc-long-40x-leverage-partially-liquidated/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/traders-now-see-better-than-50-chance-fed-rate-hike-2026/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trump-exempts-jones-act-enforcement-curb-high-oil-prices/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trump-exempts-jones-act-enforcement-oil-prices/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trump-exempts-jones-act-oil-prices/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trump-fed-pick-kevin-warsh-discloses-spacex-polymarket-solana-holdings/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/trump-white-house-stablecoin-yield-clarity-act-standoff/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/u-s-crypto-etfs-lose-219m-in-one-day-as-fidelity-leads-bitcoin-outflows/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/update-polymarket-acquires-brahma-to-boost-defi-infrastructure-and-trading-performance/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-attorney-recovers-600k-ledger-wallet-crypto-fraud-case/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-sol-spot-etf-records-2-82m-single-day-net-inflow/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-sol-spot-etf-records-4-64m-net-inflow-in-a-single-day/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-sol-spot-etf-records-4-64m-net-inflow/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-sol-spot-etf-single-day-net-inflow/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-spot-crypto-etfs-92m-net-outflows-march-20-blackrock-leads-selling/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/us-spot-crypto-etfs-post-92-1m-net-outflows-march-20-blackrock-leads-selling/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/usdt0-launches-tempo-payment-chain-live-23-networks/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/vaneck-bitcoin-long-term-holder-selling-slowdown-signals-constructive-trend/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/veteran-financier-recommends-20-crypto-allocation-as-bitcoin-holds-near-71k/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/veteran-financier-recommends-20-crypto-allocation-bitcoin-71k/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/veteran-financier-recommends-20-percent-crypto-allocation-bitcoin-71k/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/visa-crypto-head-us-banks-usdc-solana/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/walmart-onepay-expands-to-13-crypto-tokens-as-blackrock-hunts-350k-digital-assets-chief/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/walmart-owned-onepay-expands-crypto-service-with-10-new-tokens/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/war-talk-hits-conflict-era-low-bitcoin/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/warsh-crypto-holdings-revealed-in-fed-disclosure/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/why-bitcoin-outperforming-gold-pompliano/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/why-is-bitcoin-price-down-today-btc-tests-below-65000-liquidations-and-key-data/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/why-is-bitcoin-price-down-today-btc-tests-below-65000/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/willy-woo-ftx-liquidation-altcoins-underperformed-cycle/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/willy-woo-ftx-liquidation-is-why-altcoins-have-underperformed-this-cycle/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/x-crypto-launch-teaser-hints-at-x-money-rollout/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/x-crypto-launch-teaser-hints-x-money-rollout/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-all-time-high-3-technicals-align/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-beats-bitcoin-ethereum-south-korea-volume-spikes-115-percent/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-commodity-status-etf-momentum-5-5,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-derivatives-market-shrinks-78-percent/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-etf-decision-nears-sec-review-could-unlock-8b-in-inflows/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-etf-sec-review-8-billion-inflows/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-gains-commodity-status-as-etf-momentum-points-to-5-5/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-gains-commodity-status-etf-momentum-points-5-5/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-ledger-active-addresses-drop-41-santiment/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-open-interest-traders-sec-etf/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-price-falls-after-ripple-and-sec-file-for-settlement-heres-why/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-price-falls-spot-etf-flows-turn-negative/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-price-prediction-whale-scoops-20m-coins-1-27-1-35-in-focus/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-spot-etf-data-released-1-billion-xrp-target/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-supply-on-binance-rises-as-price-falls-structure-points-to-new-lows/,1,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/chainlinks-rise-storys-struggles-cold-wallets-6-4m-presale-at-0-00998-stands-out/IMAGE_URL,0,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/coinbase-stablecoin-integration-2025/path/to/image.jpg,0,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/t-rowe-price-updates-crypto-etf-as-tradfi-fomo-drives-inflow-surge/,0,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
https://bitcoininfonews.com/xrp-beats-bitcoin-and-ethereum-in-south-korea-as-volume-spikes-115/,0,Client Error,internal broken target with recorded inlinks,batch_1_internal_link_cleanup_and_404_mapping
